,Unnamed: 0,avatar,background_image,bio,followers,following,id,join_date,join_datetime,join_time,likes,location,media,name,private,tweets,url,username,verified
2553,2553,https://pbs.twimg.com/profile_images/447557342809178113/huFmeEiH_400x400.jpeg,https://pbs.twimg.com/profile_banners/350267124/1392439496/1500x500,@MyBariatricLife #Obesity Activist. Writer. Publisher. #Paleo Recipe Developer. Living larger than ever! http://MyBariatricLife.org  #bariatricsurgery #weightloss #rny,4396,1825,350267124,7 Aug 2011,7 Aug 2011 6:52 AM,6:52 AM,556,,390,My Bariatric Life,0,6195,http://www.mybariatriclife.org,MyBariatricLife,0
2554,2554,https://pbs.twimg.com/profile_images/624592520069001220/rS7ZIECV_400x400.jpg,https://pbs.twimg.com/profile_banners/2652476444/1582140917/1500x500,"VBCPS Instructional Technology Coordinator transforming teaching, learning, and leading with technology. Tweets are my own. #vbits",3300,5003,2652476444,16 Jul 2014,16 Jul 2014 6:11 PM,6:11 PM,18472,"Virginia Beach, VA",1515,Sheila Teri,0,7513,,TechTeachVB,0
2555,2555,https://pbs.twimg.com/profile_images/831648917699850241/y7CZz-rA_400x400.jpg,https://pbs.twimg.com/profile_banners/271139517/1431453297/1500x500,I am head over heals in love with Jesus. He has touched me & I am on fire for Him! Called into intercessory prayer Connect on  https://www.facebook.com/Spiritual.Warfare.911 …,2028,619,271139517,23 Mar 2011,23 Mar 2011 4:03 PM,4:03 PM,4156,,807,child of God,0,26902,http://cprezra823.blogspot.com,CPREzra823,0
2556,2556,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,,,2,1,255969527,22 Feb 2011,22 Feb 2011 3:43 AM,3:43 AM,4,Houston Texas,48,MARKWW,0,326,,markww01,0
2557,2557,https://pbs.twimg.com/profile_images/1249794099701579782/axpVksEQ_400x400.jpg,https://pbs.twimg.com/profile_banners/1186064185911906304/1586809109/1500x500,🇭🇹🇨🇻,6,64,1186064185911906304,20 Oct 2019,20 Oct 2019 4:38 PM,4:38 PM,5186,,4,Jessica,0,256,,jess_a_p,0
2558,2558,https://pbs.twimg.com/profile_images/1235670264505040896/jY0yMqPb_400x400.jpg,https://pbs.twimg.com/profile_banners/41369773/1582253545/1500x500,WBZ-TV News anchor 5/6/11pm. Emmy award winner. Currently teaching at @EmersonCollege. Father of 3. Married to @francywade. 100% Boston: The Best City on Earth.,23693,3356,41369773,20 May 2009,20 May 2009 7:34 AM,7:34 AM,12218,"Boston, MA",3784,David Wade,0,33500,http://boston.cbslocal.com/personality/david-wade/,davidwade,1
2559,2559,https://pbs.twimg.com/profile_images/1054039145146806272/JjbBwAQm_400x400.jpg,https://pbs.twimg.com/profile_banners/3051635145/1538152126/1500x500,"Photographer & lover of #Guelph, #mapleleaf and hockey fan, supports and loves all animals, aspiring #minimalist. Follow me on IG at picturesque_vic 📸",255,452,3051635145,21 Feb 2015,21 Feb 2015 7:29 PM,7:29 PM,2902,"Guelph, Ontario",0,Jan (picturesque_vic),0,1694,http://www.picturesquevic.com,JaniceDouma,0
2560,2560,https://pbs.twimg.com/profile_images/611550479068344320/hNiEBTqb_400x400.jpg,https://pbs.twimg.com/profile_banners/1137482298/1458756467/1500x500,"Reporter/anchor at WTVR CBS 6 News in Richmond, Va. Covering politics, breaking news, and the occasional animal story. Send story ideas to jacob.burns@wtvr.com.",3090,1013,1137482298,31 Jan 2013,31 Jan 2013 9:41 AM,9:41 AM,1235,"Richmond, Va",1359,Jake Burns,0,3966,http://wtvr.com/,JakeBurnsCBS6,1
2561,2561,https://pbs.twimg.com/profile_images/822927583872516097/XlF3EUX4_400x400.jpg,https://pbs.twimg.com/profile_banners/3317405296/1485036203/1500x500,"Irish doctor, Radiology SpR, most importantly full time coffee addict",84,97,3317405296,10 Jun 2015,10 Jun 2015 6:49 AM,6:49 AM,1434,,4,Toni Anderson,0,176,,tonifelony,0
2562,2562,https://pbs.twimg.com/profile_images/1151677305913110529/gSMRu3bJ_400x400.jpg,https://pbs.twimg.com/profile_banners/1151675925899034624/1564799576/1500x500,▂▃▄▅ AndyYork ▆▅▄▃▂    𝙳𝚎𝚎𝚙 𝚒𝚗𝚑𝚊𝚕𝚎 𝙾𝚛 𝙳𝚎𝚎𝚙 𝚒𝚗 𝙷𝚎𝚕𝚕  𝙸𝚝’𝚜 𝚢𝚘𝚞𝚛 𝚌𝚑𝚘𝚒𝚌𝚎   @𝗔𝗻𝗱𝘆𝗬𝗼𝗿𝟬𝟵𝟱𝟵𝟵𝟭𝟴𝟴,8,223,1151675925899034624,17 Jul 2019,17 Jul 2019 7:11 PM,7:11 PM,158,,21,𝔸𝕟𝕕𝕪 𝕐𝕠𝕣𝕜™️,0,766,,AndyYor09599188,0
2563,2563,https://pbs.twimg.com/profile_images/1221113764910596098/X6HYa7mA_400x400.jpg,https://pbs.twimg.com/profile_banners/1220891024777760768/1579918369/1500x500,Your hottest source on parody “news” for #Coronavirus // This isn’t an accurate statistic accounts,15449,87,1220891024777760768,24 Jan 2020,24 Jan 2020 6:08 PM,6:08 PM,575,,104,Coronavirus Charts 🦠,0,149,,coronavcharts,0
2564,2564,https://pbs.twimg.com/profile_images/1254528013921931271/_Q-c4vQ9_400x400.jpg,https://pbs.twimg.com/profile_banners/4831857304/1588836378/1500x500,no,67,65,4831857304,20 Jan 2016,20 Jan 2016 9:04 PM,9:04 PM,2021,,16,z,0,342,,gorillazo26,0
2565,2565,https://pbs.twimg.com/profile_images/569213148133990400/Cfw8eHqA_400x400.jpeg,https://pbs.twimg.com/profile_banners/33806698/1398608817/1500x500,"President of @MedGlobalOrg. Syrian American doctor. Chicagoan of the year 2016, CriticalCare Medicine. Advocate for Refugees & @SafeguardingHC. Views are my own",14544,8405,33806698,20 Apr 2009,20 Apr 2009 9:10 PM,9:10 PM,4094,"Chicago, USA",3542,Dr. Zaher Sahloul,0,33868,http://www.medglobal.org,sahloul,0
2566,2566,https://pbs.twimg.com/profile_images/1253786614070984705/UTYHnfwI_400x400.jpg,https://pbs.twimg.com/profile_banners/17426316/1585928221/1500x500,"Writer, complainer, two emmys (humble), blocked by @ScottBaio",1220,576,17426316,16 Nov 2008,16 Nov 2008 11:13 AM,11:13 AM,20179,,906,mike is happy (relatively),0,5365,http://mikeishappy.wordpress.com,mikeishappy,0
2567,2567,https://pbs.twimg.com/profile_images/973356164581810177/c5O-DcFd_400x400.jpg,https://pbs.twimg.com/profile_banners/906057790707216384/1541536244/1500x500,Leaders in Blockchain Security and Solutions ~ http://Quantstamp.com  ~ Move Slow and Test Things ~ @QuantstampJapan ~ http://protocol.quantstamp.com 🛡,54574,499,906057790707216384,8 Sep 2017,8 Sep 2017 12:33 AM,12:33 AM,2531,"San Francisco, CA",477,Quantstamp,0,2012,http://quantstamp.com,Quantstamp,0
2568,2568,https://pbs.twimg.com/profile_images/1214262068041240577/7duZz5ln_400x400.jpg,https://pbs.twimg.com/profile_banners/69955245/1559126644/1500x500,"I wear many hats! | British | Past: Written, hosted and produced Showbiz News Television. There's more!",8914,1206,69955245,29 Aug 2009,29 Aug 2009 1:29 PM,1:29 PM,2598,"Hollywood, CA",1394,Sean Borg,0,12527,http://seanborg.com,SeanBorgLA,0
2569,2569,https://pbs.twimg.com/profile_images/1247883122164871168/2X0vIS_y_400x400.jpg,https://pbs.twimg.com/profile_banners/988462414835351552/1580673597/1500x500,dad 2 boys 💏@JBaconClark77 family music shenanigans projects and yard work,135,470,988462414835351552,23 Apr 2018,23 Apr 2018 9:59 AM,9:59 AM,2203,No Man's Land ,435,🦠⏳Wällob,0,2407,,AK_We_Yes,0
2570,2570,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,,,460,28,1057426336870854659,30 Oct 2018,30 Oct 2018 5:17 PM,5:17 PM,487,,17,Jonathon Leipsic,0,137,,JonathonLeipsic,0
2571,2571,https://pbs.twimg.com/profile_images/1187224530827169793/JXxFd8xk_400x400.jpg,https://pbs.twimg.com/profile_banners/882901969584738305/1589265436/1500x500,Kink-Aware Multimedia Artist Cinematography | Photography | Web Design He/Him,52,121,882901969584738305,6 Jul 2017,6 Jul 2017 3:00 AM,3:00 AM,785,"Kansas, USA",0,Damien Draevon,0,3682,https://my.bio/damiendraevon,DamienDraevon,0
2572,2572,https://pbs.twimg.com/profile_images/890481170374246401/vkky-0id_400x400.jpg,https://pbs.twimg.com/profile_banners/887373337/1501142063/1500x500,Just another LA writer with words... I have the best words. Bigly,84,295,887373337,17 Oct 2012,17 Oct 2012 11:54 AM,11:54 AM,835,LA,27,Joshua Karns,0,400,,JKarnsy,0
2573,2573,https://pbs.twimg.com/profile_images/1235751632916398080/tBxcWO9j_400x400.jpg,https://pbs.twimg.com/profile_banners/804490840299229184/1589588269/1500x500,"she/her ✰ dream big, fight hard ✰ current: @sigmanforsenate @mfolflorida @collegedemsfl @youngsemdems ✰ fmr: @hsdemsfl ✰ views my own",702,750,804490840299229184,1 Dec 2016,1 Dec 2016 5:02 PM,5:02 PM,30022,Orlando FL ,33,krunali,0,1201,,krunalibr,0
2574,2574,https://pbs.twimg.com/profile_images/1051969392034996224/BlW8thdV_400x400.jpg,https://pbs.twimg.com/profile_banners/780892770185596933/1539644658/1500x500,solver of the great matter of life and death once I've had my coffee...         #ShelterTestPrepare #Biden2020 #ThankYouBernie #ThankYouElizabethWarren,4606,4431,780892770185596933,27 Sep 2016,27 Sep 2016 3:11 PM,3:11 PM,5393,"Santa Barbara, CA",661,Liz Stockdill,0,30905,,LizStockdill,0
2575,2575,https://pbs.twimg.com/profile_images/1240065799261429760/S_AaYax0_400x400.jpg,https://pbs.twimg.com/profile_banners/1240065112922304513/1584490382/1500x500,A bored middle-aged man who is keeping a twittwoo thingy diary on my time in self-isolation during the #COVID-19 outbreak (did I do that right?),0,0,1240065112922304513,17 Mar 2020,17 Mar 2020 4:59 PM,4:59 PM,12,,0,The Chronicles of Quarantine (with Darren),0,5,,DarrenPlumsy,0
2576,2576,https://pbs.twimg.com/profile_images/1237584164934709249/Q0VC5Y77_400x400.jpg,https://pbs.twimg.com/profile_banners/1211022566577459201/1580705266/1500x500,she/her. M4A NOW. From Memphis TN.  Computer Toucher.  Painter. I won't vote for any rapists. Ever.,273,633,1211022566577459201,28 Dec 2019,28 Dec 2019 12:34 PM,12:34 PM,25715,Seattle ,127,🎨paintingseldom🎨🌹🤲,0,4928,,paintingseldom,0
2577,2577,https://pbs.twimg.com/profile_images/724252700175679489/oFuNAqHa_400x400.jpg,,"My name is Jason...I'm Gay, Tell Inappropriate Jokes, Post funny, nasty Pics. I'm in the D.M.V (DC,MD,VA AREA) No Kids on my TL!",6184,4690,57209955,15 Jul 2009,15 Jul 2009 7:02 PM,7:02 PM,7668,"capitol heights, MD",0,Jw79bull2 on IG ♉️♉️,0,380974,http://page.is/im-jason,jw79bull,0
2578,2578,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,,,9,148,988640565762768896,23 Apr 2018,23 Apr 2018 9:47 PM,9:47 PM,12074,,45,David Johnson,0,1906,,DJ408360,0
2579,2579,https://pbs.twimg.com/profile_images/693620675509145600/Tl0etWzh_400x400.jpg,https://pbs.twimg.com/profile_banners/247047509/1402001621/1500x500,"stylist,attrice,artista,cittadina del mondo, Master Degree in Tourism Management; amante dei gatti e buoni cibi, intollerante alla violenza e alla stupidità",925,1442,247047509,3 Feb 2011,3 Feb 2011 4:08 PM,4:08 PM,18655,roma,627,natalia szopinska,0,5837,,3nat34,0
2580,2580,https://pbs.twimg.com/profile_images/954839986666434562/lKMhNc2C_400x400.jpg,https://pbs.twimg.com/profile_banners/1096153321/1516485982/1500x500,"Please #StayAtHome, if not for yourself, then for someone that you love.",9,125,1096153321,16 Jan 2013,16 Jan 2013 11:38 AM,11:38 AM,299,,17,daisy day,0,240,,daisydaisydon,0
2581,2581,https://pbs.twimg.com/profile_images/977864236037754880/YwIADArR_400x400.jpg,https://pbs.twimg.com/profile_banners/922486775809040385/1519231516/1500x500,,12,269,922486775809040385,23 Oct 2017,23 Oct 2017 8:36 AM,8:36 AM,4497,,33,我的名字叫凯文,0,322,,SturmUndDranger,0
2582,2582,https://pbs.twimg.com/profile_images/1241946712412786689/vSyd9X3p_400x400.jpg,https://pbs.twimg.com/profile_banners/978182562399965184/1533695404/1500x500,"Conservative, Political Commentator, Business Manager, Psychology Student, Seventh-Day Adventist Christian, Debater.",70,210,978182562399965184,26 Mar 2018,26 Mar 2018 1:11 AM,1:11 AM,3503,"Upwey, Melbourne",27,Jeremiah Darroch,0,886,http://www.onenation.com.au,JJDarroch,0
2583,2583,https://pbs.twimg.com/profile_images/1252363055779811330/gX0S2pyc_400x400.jpg,https://pbs.twimg.com/profile_banners/15484056/1438736770/1500x500,"Informing, engaging and inspiring the North Central Washington community since 1905.",8789,426,15484056,18 Jul 2008,18 Jul 2008 10:58 AM,10:58 AM,161,"Wenatchee, WA",3701,Wenatchee World,0,29274,http://wenatcheeworld.com,Wenatcheeworld,0
2584,2584,https://pbs.twimg.com/profile_images/378800000145719089/b902924e33ab7c591d2e82acf538b5d9_400x400.jpeg,,,43,206,995747616,7 Dec 2012,7 Dec 2012 11:57 AM,11:57 AM,2688,,61,Susan Youngs,0,669,,szyoungs,0
2585,2585,https://pbs.twimg.com/profile_images/608266732021678080/UAfxOV8E_400x400.jpg,https://pbs.twimg.com/profile_banners/13280682/1349381117/1500x500,Assistant news editor @Irishtimes. gcarbery @ http://irishtimes.com ,3938,2943,13280682,9 Feb 2008,9 Feb 2008 5:00 AM,5:00 AM,1135,"Dublin, Ireland",262,Genevieve Carbery,0,3262,http://www.irishtimes.com/genevieve-carbery-7.1837392,GenevieveCarber,1
2586,2586,https://pbs.twimg.com/profile_images/1111310912097529857/VYZZCGX9_400x400.png,https://pbs.twimg.com/profile_banners/312195939/1394039068/1500x500,Windsor's News Leader,30407,1597,312195939,6 Jun 2011,6 Jun 2011 11:47 AM,11:47 AM,7111,"Windsor, Ont.",4076,CTV Windsor,0,71641,http://ctvnewswindsor.ca,CTVWindsor,1
2587,2587,https://pbs.twimg.com/profile_images/1225379511824351232/qC1V9TFX_400x400.jpg,https://pbs.twimg.com/profile_banners/735417418558939136/1470122242/1500x500,"Looking to live the good life? We've got you covered! IE Lifestyle is your one-stop page for all things food, travel, health, books, art, fashion and wine.",2329,12,735417418558939136,25 May 2016,25 May 2016 3:29 AM,3:29 AM,9,,3768,IE Lifestyle,0,12406,http://indianexpress.com/lifestyle,lifestyle_ie,0
2588,2588,https://pbs.twimg.com/profile_images/1121200538513575936/Wkbx1mN0_400x400.png,https://pbs.twimg.com/profile_banners/739837568347475968/1489732660/1500x500,"Community-based and issue-driven, For Our Future is committed to building power for families in Nevada #DACA #RaisetheWage #Healthcare",1255,585,739837568347475968,6 Jun 2016,6 Jun 2016 8:13 AM,8:13 AM,905,"Nevada, USA",820,For Our Future NV,0,3177,,ForOurFutureNV,0
2589,2589,https://pbs.twimg.com/profile_images/1258410023572647937/bCwQyYFy_400x400.jpg,https://pbs.twimg.com/profile_banners/484298843/1585242012/1500x500,Author | Blogger | Coffee = Life | Cat Mom | Traveler | Photographer | Gardener | Witty (in my mind) | 1st book: Stained-Glass Life | #MentalHealth,6800,7332,484298843,5 Feb 2012,5 Feb 2012 3:26 PM,3:26 PM,21927,Upstate NY,3020,BumbleBee🐝 🖋☕🐈✈📸🌻😂,0,17140,http://www.kanddtravels.com,Bumble6671,0
2590,2590,https://pbs.twimg.com/profile_images/1116854619261546497/Rh4LIwhN_400x400.jpg,https://pbs.twimg.com/profile_banners/1099723090265812992/1551649138/1500x500,Bob Ross and tanqueray,2,9,1099723090265812992,24 Feb 2019,24 Feb 2019 9:29 AM,9:29 AM,1,,3,Robbie Allen,0,19,,curethesnow,0
2591,2591,https://pbs.twimg.com/profile_images/1255595614831882246/AiYPcB9q_400x400.jpg,,,26,124,1142505373825404928,22 Jun 2019,22 Jun 2019 11:51 AM,11:51 AM,1643,,12,jerry scaturo,0,373,,JerryScaturo,0
2592,2592,https://pbs.twimg.com/profile_images/1180367544365928448/bsPNSw2i_400x400.jpg,https://pbs.twimg.com/profile_banners/91370281/1581923131/1500x500,"Wisconsin native, Now #PDX, Mom, Grandma, UW-Madison School of Business grad, Trump is #criminallynegligent for minimizing, lying, delaying, blaming #STAYHOME",110,606,91370281,20 Nov 2009,20 Nov 2009 8:12 AM,8:12 AM,384,"Portland, OR",23,Lia'sGrandma,0,4276,,SusanHaine,0
2593,2593,https://pbs.twimg.com/profile_images/2276388592/1338774607369_400x400.jpg,https://pbs.twimg.com/profile_banners/598743604/1585492905/1500x500,"Son, brother, husband, dad to 3 beautiful girls. Christian, Runner \ Marathoner and child of the 80's.",201,380,598743604,3 Jun 2012,3 Jun 2012 4:12 PM,4:12 PM,91889,,159,Robbie Farris,0,5187,,RobbieFarris1,0
2594,2594,https://pbs.twimg.com/profile_images/1149476657964564482/SUKrOta4_400x400.png,https://pbs.twimg.com/profile_banners/246005877/1562889095/1500x500,"EDC provides tenant legal services, shelter client advocacy, and rental assistance to San Francisco residents. Lead partner for SF's Tenant Right to Counsel.",1185,1171,246005877,1 Feb 2011,1 Feb 2011 2:53 PM,2:53 PM,1364,,92,Eviction Defense Collaborative SF,0,965,http://www.evictiondefense.org,evictiondefense,0
2595,2595,https://pbs.twimg.com/profile_images/647168352993964032/8Am4mB8m_400x400.jpg,https://pbs.twimg.com/profile_banners/14262772/1582140260/1500x500,"Over 1 million 📚 sold Author: Social Media, eBay, Customer Service, #Technology, #5G. Founder #CustServ, #techradio Podcast, marketing futurist. StarTrek nerd",240599,73765,14262772,30 Mar 2008,30 Mar 2008 7:14 PM,7:14 PM,11396,Los Angeles,22200,Marsha Collier,0,406272,http://www.coolebaytools.com,MarshaCollier,1
2596,2596,https://pbs.twimg.com/profile_images/1022629740924923906/WPdmMnCn_400x400.jpg,https://pbs.twimg.com/profile_banners/1519906136/1493735691/1500x500,"“Write things worth reading or do things worth writing.” Co-creator/EP Good Luck Charlie, wear a dang mask. #IStandWithTheWGA",268,248,1519906136,15 Jun 2013,15 Jun 2013 10:01 AM,10:01 AM,5271,,414,Drew Vaupen,0,2637,https://m.imdb.com/name/nm0891291/,Drewby1028,0
2597,2597,https://pbs.twimg.com/profile_images/1257806742290866179/Dsj8gM_K_400x400.jpg,https://pbs.twimg.com/profile_banners/2320515933/1586131787/1500x500,"June’s never over, Julying",239,269,2320515933,2 Feb 2014,2 Feb 2014 10:54 AM,10:54 AM,2707,United Kingdom,186,Boon,0,1433,,junekingxo,0
2598,2598,https://pbs.twimg.com/profile_images/1239412615664652288/QE3l4QHN_400x400.jpg,https://pbs.twimg.com/profile_banners/1239398194930282496/1584333970/1500x500,"Funny, handsome, politically correct and soul seeker",15,83,1239398194930282496,15 Mar 2020,15 Mar 2020 8:48 PM,8:48 PM,31,"Sydney, Australia",2,Nico Love,0,68,,icedoutrustfund,0
2599,2599,https://pbs.twimg.com/profile_images/1262251268371894278/ftg5jsk__400x400.jpg,https://pbs.twimg.com/profile_banners/240864271/1581448731/1500x500,@KiSS925 | @bttoronto Correspondent | “The Brotha That Dressed Up As “Randall” from ‘This Is Us’ | **Views Expressed Are My Own** |,4401,1970,240864271,20 Jan 2011,20 Jan 2011 2:47 PM,2:47 PM,7513,"Toronto, Canada",2188,Shem,0,18845,http://Instagram.com/shem,Shem,1
2600,2600,https://pbs.twimg.com/profile_images/378800000106398430/9f02701255d3e5f81549a0b3b5594978_400x400.jpeg,https://pbs.twimg.com/profile_banners/335470110/1373317128/1500x500,A fiercely proud son of Newfoundland and Labrador,410,771,335470110,14 Jul 2011,14 Jul 2011 11:47 AM,11:47 AM,5502,,144,Gabe Ryan,0,7983,,GabeRyan,0
2601,2601,https://pbs.twimg.com/profile_images/1244808870268145664/EErDLhMb_400x400.jpg,https://pbs.twimg.com/profile_banners/1233716903111282688/1585620567/1500x500,Explore Dayton on two wheels!,2,23,1233716903111282688,29 Feb 2020,29 Feb 2020 3:33 AM,3:33 AM,16,,8,BikeDayton,0,8,http://www.bikedayton.net,DaytonBike,0
2602,2602,https://pbs.twimg.com/profile_images/740266818892402688/44jTeQmr_400x400.jpg,https://pbs.twimg.com/profile_banners/66534685/1559310281/1500x500,101.9 ROCK plays legendary classic rock and nothing but the best new rock for North Bay and area.,3717,364,66534685,17 Aug 2009,17 Aug 2009 5:09 PM,5:09 PM,309,"North Bay, Ontario, Canada",429,101.9 ROCK,0,5260,http://www.1019rock.ca/,1019rock,1
2603,2603,https://pbs.twimg.com/profile_images/740169341165928448/K--l_JYR_400x400.jpg,https://pbs.twimg.com/profile_banners/544359607/1518094989/1500x500,Sudbury's only radio station that plays all ROCK all the time!,2346,329,544359607,3 Apr 2012,3 Apr 2012 8:24 AM,8:24 AM,437,"Sudbury, Ontario",383,92.7 Rock,0,2388,http://www.927rock.ca,927RockSudbury,0
