bot,verified,geo_enabled,default_profile,has_description,len_en,followers,friends,listed_count,likes,tweets
1,0.0,0.0,1.0,1,1,3,401,0,879,306
1,0.0,0.0,1.0,0,1,8,6,0,42,1052
1,0.0,0.0,1.0,0,1,9,121,0,28,53
1,0.0,0.0,1.0,1,1,2,6,0,232,163
1,0.0,0.0,1.0,1,1,2,78,0,3,16
1,0.0,0.0,1.0,0,1,6,27,0,54,8
1,0.0,0.0,1.0,1,0,109,254,0,2,17
1,0.0,0.0,1.0,0,1,10,696,0,166,180
1,0.0,0.0,1.0,1,1,0,13,0,200,51
1,0.0,0.0,1.0,0,1,4,70,0,4,11
1,0.0,0.0,1.0,1,1,127,116,0,205,1069
1,0.0,0.0,1.0,0,1,0,28,0,3,3
1,0.0,0.0,1.0,1,1,359,445,4,449,248
1,0.0,0.0,1.0,0,1,2,51,0,19,12
1,0.0,0.0,1.0,1,1,24,75,0,43,42
1,0.0,0.0,1.0,1,1,15,38,0,52,58
1,0.0,0.0,1.0,0,1,5,135,0,150,208
1,0.0,0.0,1.0,0,1,0,90,0,0,25
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,1,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,1,1,0,34,0,0,41
1,0.0,0.0,1.0,0,1,1,460,0,123,431
1,0.0,0.0,1.0,1,1,8,362,0,82,209
1,0.0,0.0,1.0,0,1,0,2,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,1,0,0,5
1,0.0,0.0,1.0,0,1,1,52,0,3,6
1,0.0,0.0,1.0,0,0,2,18,0,0,4
1,0.0,0.0,1.0,0,1,1,28,0,2,8
1,0.0,0.0,1.0,0,1,1,1,0,0,9
1,0.0,0.0,1.0,0,1,0,1,0,0,46
1,0.0,0.0,1.0,0,1,0,1,0,0,44
1,0.0,0.0,1.0,0,1,1,4,0,0,7
1,0.0,0.0,1.0,1,1,0,4,0,1,2
1,0.0,0.0,1.0,0,1,0,1,0,0,2
1,0.0,0.0,1.0,0,1,0,1,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,2,0,0,6
1,0.0,0.0,1.0,0,1,6,1435,0,467,644
1,0.0,0.0,1.0,1,1,35,106,0,306,444
1,0.0,0.0,1.0,0,1,0,3,0,0,1
1,0.0,0.0,1.0,1,1,0,5,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,1,0,0,7
1,0.0,0.0,1.0,0,1,0,1,0,0,4
1,0.0,0.0,1.0,0,1,0,4,0,0,7
1,0.0,0.0,1.0,0,1,0,3,0,0,4
1,0.0,0.0,1.0,0,1,2,4,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,1,1,13,1,0,8,20
1,0.0,0.0,1.0,1,1,0,89,0,0,11
1,0.0,0.0,1.0,1,1,21,192,0,533,339
1,0.0,0.0,0.0,1,1,184,360,0,110,80
1,0.0,0.0,1.0,1,1,119,1328,0,128,5
1,0.0,0.0,0.0,1,1,6,99,0,7,10
1,0.0,0.0,1.0,0,1,0,1,0,0,3
1,0.0,0.0,1.0,0,1,0,1,0,0,3
1,0.0,0.0,1.0,0,1,0,1,0,0,1
1,0.0,0.0,1.0,0,1,0,2,0,0,4
1,0.0,0.0,1.0,0,1,1,18,0,0,4
1,0.0,0.0,1.0,1,1,268,452,0,17,41
1,0.0,0.0,1.0,0,1,7,134,0,0,84
1,0.0,0.0,1.0,0,1,0,4,0,0,2
1,0.0,0.0,1.0,0,1,0,1,0,0,33
1,0.0,0.0,1.0,0,1,0,4,0,0,10
1,0.0,0.0,1.0,0,1,1,31,0,35,35
1,0.0,0.0,1.0,0,1,0,2,0,0,2
1,0.0,0.0,1.0,0,1,0,2,0,0,3
1,0.0,0.0,1.0,0,1,0,3,0,0,9
1,0.0,0.0,1.0,0,1,0,3,0,0,7
1,0.0,0.0,1.0,0,1,0,2,0,0,40
1,0.0,0.0,1.0,1,1,111,221,0,730,854
1,0.0,0.0,1.0,0,1,0,0,0,0,30
1,0.0,0.0,1.0,0,1,0,0,0,0,39
1,0.0,0.0,1.0,0,1,11,543,0,157,131
1,0.0,0.0,1.0,0,1,0,1,0,0,29
1,0.0,0.0,1.0,1,1,34,178,0,8,41
1,0.0,0.0,0.0,1,1,4,97,0,117,470
1,0.0,0.0,1.0,0,1,0,3,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,1,1,91,213,0,161,178
1,0.0,0.0,1.0,0,1,0,0,0,0,17
1,0.0,1.0,1.0,1,1,0,1,0,0,2
1,0.0,0.0,1.0,0,1,0,47,0,0,14
1,0.0,0.0,1.0,0,1,0,1,0,0,9
1,0.0,0.0,1.0,0,1,3,76,0,25,16
1,0.0,0.0,1.0,1,1,19,260,0,82,278
1,0.0,0.0,1.0,0,1,0,3,0,26,35
1,0.0,0.0,1.0,0,0,1,32,0,0,13
1,0.0,0.0,1.0,0,1,1,192,0,0,22
1,0.0,0.0,1.0,1,1,0,10,0,14,14
1,0.0,0.0,1.0,1,1,5,40,0,152,171
1,0.0,0.0,1.0,0,1,4,234,0,58,201
1,0.0,0.0,1.0,0,1,3,183,0,15,18
1,0.0,0.0,1.0,0,1,0,2,0,0,22
1,0.0,0.0,1.0,0,1,2,22,0,1,7
1,0.0,0.0,1.0,1,1,61,366,0,142,8
1,0.0,0.0,1.0,0,1,0,9,0,0,1
1,0.0,0.0,1.0,0,0,0,22,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,16
1,0.0,0.0,1.0,1,1,3,212,0,0,22
1,0.0,0.0,1.0,0,1,0,0,0,0,17
1,0.0,0.0,1.0,1,1,2,2,0,0,82
1,0.0,0.0,1.0,1,1,320,93,1,272,219
1,0.0,0.0,1.0,1,1,26,284,0,1581,1792
1,0.0,0.0,1.0,0,1,1,25,0,2,24
1,0.0,0.0,1.0,0,1,0,6,0,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,1,12,0,0,6
1,0.0,0.0,1.0,0,1,1,355,0,84,351
1,0.0,0.0,1.0,1,1,47,85,1,42,21
1,0.0,0.0,1.0,1,1,360,58,2,1062,534
1,0.0,0.0,1.0,1,1,31,38,1,6,7
1,0.0,0.0,1.0,1,1,2,6,0,77,59
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,1,1,263,103,4,66,246
1,0.0,0.0,1.0,1,1,284,281,2,26,86
1,0.0,0.0,0.0,1,1,1,8,0,5,21
1,0.0,0.0,1.0,0,1,0,6,0,0,3
1,0.0,0.0,0.0,1,1,5,90,1,106,137
1,0.0,0.0,1.0,1,1,0,25,0,63,60
1,0.0,0.0,1.0,0,1,2,29,0,3,5
1,0.0,0.0,1.0,0,1,456,347,0,1541,1542
1,0.0,0.0,1.0,1,1,0,144,0,327,10
1,0.0,0.0,1.0,1,1,76,985,1,114,34
1,0.0,0.0,1.0,1,1,382,988,1,137,17
1,0.0,0.0,1.0,1,1,3,17,0,25,16
1,0.0,0.0,0.0,1,1,10,14,0,28,52
1,0.0,0.0,1.0,0,1,2,26,1,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,6,0,1,4
1,0.0,0.0,0.0,1,1,93,177,0,98,114
1,0.0,0.0,1.0,0,1,7,27,0,2,347
1,0.0,0.0,1.0,1,1,138,139,0,23,97
1,0.0,0.0,1.0,1,1,0,37,0,94,8
1,0.0,0.0,1.0,1,1,171,437,2,452,206
1,0.0,0.0,1.0,1,1,3,155,0,359,346
1,0.0,0.0,1.0,1,1,1,71,0,167,169
1,0.0,0.0,1.0,1,1,131,2,0,2325,502
1,0.0,0.0,1.0,0,1,139,1365,0,741,156
1,0.0,0.0,1.0,1,1,79,77,0,3,44
1,0.0,0.0,1.0,1,1,25,17,0,17,35
1,0.0,0.0,1.0,1,1,2,4,0,3,12
1,0.0,0.0,1.0,1,1,0,90,0,200,182
1,0.0,0.0,1.0,1,1,114,201,0,87,83
1,0.0,0.0,1.0,1,1,1,44,0,87,84
1,0.0,0.0,1.0,1,1,0,92,0,7,25
1,0.0,0.0,1.0,1,1,1,5,0,4,2
1,0.0,0.0,1.0,0,1,0,128,0,0,19
1,0.0,0.0,1.0,1,1,4,110,0,223,208
1,0.0,0.0,1.0,1,1,3,54,0,9,14
1,0.0,0.0,1.0,0,1,0,9,0,26,8
1,0.0,0.0,1.0,1,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,1,3,0,3,6
1,0.0,0.0,1.0,1,1,0,75,0,165,169
1,0.0,0.0,1.0,1,1,9,24,0,7,46
1,0.0,0.0,1.0,0,1,4,386,0,60,211
1,0.0,0.0,1.0,1,1,0,28,0,72,61
1,0.0,0.0,1.0,1,1,1,0,0,0,37
1,0.0,0.0,1.0,1,1,68,75,2,53,54
1,0.0,0.0,1.0,1,1,4,17,0,1,14
1,0.0,0.0,1.0,1,1,6,11,0,11,10
1,0.0,0.0,1.0,1,1,142,246,1,11,47
1,0.0,0.0,1.0,1,1,7,81,0,164,160
1,0.0,0.0,1.0,1,1,0,1,0,4,5
1,0.0,0.0,1.0,1,1,1,103,0,249,254
1,0.0,0.0,1.0,1,1,31,89,1,36,28
1,0.0,0.0,1.0,1,1,1,22,0,50,64
1,0.0,0.0,1.0,1,1,210,320,8,204,343
1,0.0,0.0,1.0,1,1,167,314,2,104,39
1,0.0,0.0,1.0,0,1,0,1,0,0,6
1,0.0,0.0,1.0,1,1,1,13,0,14,70
1,0.0,0.0,0.0,1,1,44,58,5,93,60
1,0.0,0.0,1.0,1,1,19,42,1,2,3
1,0.0,0.0,1.0,1,1,45,42,2,30,38
1,0.0,0.0,1.0,1,1,2,63,0,3,4
1,0.0,0.0,1.0,0,1,0,26,0,1,3
1,0.0,0.0,1.0,1,1,40,210,3,33,8
1,0.0,0.0,0.0,1,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,0,38,0,0,4
1,0.0,0.0,0.0,1,1,350,460,0,701,146
1,0.0,0.0,1.0,0,1,4,29,1,11,27
1,0.0,0.0,0.0,1,1,313,429,2,226,163
1,0.0,0.0,1.0,1,1,39,43,0,639,394
1,0.0,0.0,1.0,0,1,1,48,0,51,2
1,0.0,0.0,1.0,1,0,5,43,0,2,14
1,0.0,0.0,1.0,1,1,94,39,0,18,65
1,0.0,0.0,1.0,0,1,0,0,0,0,38
1,0.0,0.0,1.0,1,1,25,16,1,5,11
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,1,0,6,807,0,1,282
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,1,1,0,4,0,0,3
1,0.0,0.0,1.0,0,1,2,80,0,14,327
1,0.0,0.0,1.0,0,1,0,0,0,0,21
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,20
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,1,0,0,11
1,0.0,0.0,1.0,0,1,0,1,0,0,5
1,0.0,0.0,1.0,0,1,11,9,2,11,15
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,21
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,0,6,0,0,6,8
1,0.0,0.0,1.0,1,1,316,0,4,107,98
1,0.0,0.0,1.0,0,1,5,25,0,320,94
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,1,1,0,4,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,1,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,44
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,5,14,1,49,121
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,1,1,0,4,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,1,0,0,0,8
1,0.0,0.0,1.0,1,1,1,36,0,72,67
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,1,1,37,32,0,62,90
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,1,1,144,351,0,748,310
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,1,1,0,22,0,54,56
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,0,3,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,4,117,0,22,26
1,0.0,0.0,1.0,0,1,0,0,0,0,27
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,1,1,10,93,0,196,235
1,0.0,0.0,1.0,0,1,5,556,0,12,55
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,1,1,1,5,0,4,4
1,0.0,0.0,1.0,0,1,0,66,0,5,15
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,1,1,2,23,0,67,71
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,0.0,1,1,7,5,0,18,13
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,19
1,0.0,0.0,1.0,1,1,510,833,0,3845,4915
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,1,1,268,142,2,129,221
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,6,293,0,9,26
1,0.0,0.0,1.0,1,1,0,2,0,0,2
1,0.0,0.0,1.0,1,1,0,2,0,0,1
1,0.0,0.0,1.0,1,1,0,2,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,1,1,60,4,0,1,41
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,0,2,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,3,231,0,40,5
1,0.0,0.0,0.0,1,1,9,39,0,369,17
1,0.0,0.0,1.0,0,1,0,0,0,7,8
1,0.0,0.0,1.0,0,1,0,1,0,0,9
1,0.0,0.0,1.0,0,1,0,1,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,1,1,0,2,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,1,4
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,1,1,429,447,2,480,264
1,0.0,0.0,1.0,1,1,2,31,0,52,70
1,0.0,0.0,1.0,1,1,0,47,0,105,101
1,0.0,0.0,1.0,0,1,47,90,0,74,35
1,0.0,0.0,1.0,0,1,0,12,0,4,8
1,0.0,0.0,1.0,1,1,0,4,0,0,1
1,0.0,0.0,1.0,0,1,4,127,0,14,15
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,27
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,21
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,0,1,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,2,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,1,1,64,24,0,63,38
1,0.0,0.0,1.0,1,1,0,9,0,0,2
1,0.0,0.0,1.0,1,1,0,47,0,28,36
1,0.0,0.0,1.0,1,1,87,114,0,35,21
1,0.0,0.0,1.0,1,1,4,81,0,14,11
1,0.0,0.0,1.0,0,1,0,0,0,0,46
1,0.0,0.0,1.0,0,1,0,0,0,0,98
1,0.0,0.0,1.0,1,1,4,71,0,0,1
1,0.0,0.0,0.0,1,1,0,0,0,17,2
1,0.0,0.0,1.0,1,1,17,24,1,35,51
1,0.0,0.0,1.0,1,1,54,31,3,44,35
1,0.0,0.0,1.0,1,1,33,26,0,8,10
1,0.0,0.0,0.0,1,1,216,275,1,204,157
1,0.0,0.0,1.0,0,1,3,93,0,0,30
1,0.0,0.0,1.0,0,1,2,0,0,19,8
1,0.0,0.0,1.0,1,1,70,0,0,0,38
1,0.0,0.0,1.0,0,1,0,0,0,0,21
1,0.0,0.0,1.0,1,1,19,236,0,33,65
1,0.0,0.0,1.0,1,1,0,4,0,4,16
1,0.0,0.0,1.0,0,1,0,0,0,0,43
1,0.0,0.0,1.0,1,1,89,104,0,152,104
1,0.0,0.0,1.0,1,1,8,7,1,28,19
1,0.0,0.0,1.0,1,1,46,95,1,18,50
1,0.0,0.0,1.0,0,1,6,248,0,121,314
1,0.0,0.0,0.0,1,1,239,391,0,65,33
1,0.0,0.0,1.0,0,1,6,391,0,60,116
1,0.0,0.0,1.0,1,1,15,25,0,4,10
1,0.0,0.0,1.0,0,1,0,339,0,44,36
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,1,1,2,16,0,25,28
1,0.0,0.0,1.0,1,1,303,411,2,299,169
1,0.0,0.0,1.0,0,1,0,0,0,0,29
1,0.0,0.0,1.0,0,0,4,82,0,12,20
1,0.0,0.0,1.0,1,1,2,29,0,1,7
1,0.0,0.0,1.0,1,1,3,83,0,11,4
1,0.0,0.0,1.0,1,1,25,23,0,6,22
1,0.0,0.0,1.0,1,1,7,87,0,0,23
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,115,138,0,936,156
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,34
1,0.0,0.0,1.0,1,1,1,17,0,0,8
1,0.0,0.0,1.0,1,1,25,45,0,9,8
1,0.0,0.0,1.0,0,1,1,155,0,1,2
1,0.0,0.0,1.0,0,1,5,168,0,181,180
1,0.0,0.0,1.0,1,0,227,325,0,7177,1628
1,0.0,0.0,1.0,0,1,3,509,0,113,203
1,0.0,0.0,1.0,1,1,0,7,0,9,14
1,0.0,0.0,1.0,0,1,0,0,0,0,67
1,0.0,0.0,1.0,1,1,119,211,0,13,83
1,0.0,0.0,1.0,0,1,0,0,0,0,36
1,0.0,0.0,1.0,0,1,54,73,0,16,17
1,0.0,0.0,1.0,0,1,0,0,0,0,36
1,0.0,0.0,1.0,0,1,0,0,0,0,36
1,0.0,0.0,1.0,1,1,20,50,0,120,54
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,1,1,28,189,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,8,0,0,1
1,0.0,0.0,1.0,0,1,3,58,0,0,339
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,0,2,0,0,1
1,0.0,0.0,1.0,0,1,9,114,0,33,18
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,1,1,57,85,1,15,55
1,0.0,0.0,1.0,0,1,1,6,0,10,47
1,0.0,0.0,1.0,0,1,1,23,0,5,3
1,0.0,0.0,1.0,1,1,26,108,0,14,3
1,0.0,0.0,1.0,0,1,1,0,0,0,36
1,0.0,0.0,1.0,1,1,1,8,0,11,8
1,0.0,0.0,1.0,1,1,42,193,0,292,180
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,1,1,3,26,0,36,38
1,0.0,0.0,1.0,0,1,0,0,0,0,42
1,0.0,0.0,1.0,0,1,0,0,0,0,16
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,1,1,1,20,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,24
1,0.0,0.0,1.0,1,1,2,52,0,21,33
1,0.0,0.0,1.0,0,1,0,0,0,0,38
1,0.0,0.0,1.0,0,1,16,104,0,0,460
1,0.0,0.0,1.0,1,1,0,18,0,38,43
1,0.0,0.0,1.0,1,1,12,102,0,194,111
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,1,1,2,23,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,1,1,1,17,0,25,23
1,0.0,1.0,1.0,1,1,167,425,0,45,238
1,0.0,0.0,1.0,1,1,3,19,0,3,35
1,0.0,0.0,1.0,1,1,0,8,0,13,17
1,0.0,0.0,1.0,1,1,59,81,0,51,27
1,0.0,0.0,1.0,1,1,1,40,0,51,66
1,0.0,0.0,1.0,1,1,5,20,0,41,40
1,0.0,0.0,1.0,1,1,5,20,0,25,35
1,0.0,0.0,1.0,1,1,684,2461,0,11,126
1,0.0,1.0,1.0,1,1,191,1325,0,516,202
1,0.0,0.0,1.0,1,1,5,26,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,1,1,5,9,1,0,28
1,0.0,0.0,1.0,0,1,0,0,0,0,92
1,0.0,0.0,1.0,0,1,0,0,0,0,134
1,0.0,0.0,1.0,0,1,0,0,0,0,120
1,0.0,0.0,1.0,0,1,1,1,0,1,13
1,0.0,0.0,1.0,0,1,2,98,0,9,4
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,92
1,0.0,0.0,1.0,0,1,0,0,0,0,109
1,0.0,0.0,1.0,0,1,0,0,0,0,27
1,0.0,0.0,1.0,1,1,4,8,0,7,6
1,0.0,0.0,1.0,0,1,0,0,0,0,99
1,0.0,0.0,1.0,0,1,1,0,0,0,123
1,0.0,0.0,1.0,0,1,0,0,0,0,91
1,0.0,0.0,1.0,1,1,7,13,0,19,35
1,0.0,0.0,1.0,1,1,15,99,0,29,116
1,0.0,0.0,1.0,1,1,142,338,0,197,35
1,0.0,0.0,0.0,1,1,11,49,0,62,50
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,1,0,0,0,197
1,0.0,0.0,1.0,0,1,0,0,0,0,107
1,0.0,0.0,1.0,0,1,32,33,0,60,74
1,0.0,0.0,1.0,0,1,0,0,0,0,76
1,0.0,0.0,1.0,0,1,1,0,0,0,75
1,0.0,0.0,1.0,0,1,2,0,0,0,98
1,0.0,0.0,1.0,0,1,0,0,0,0,69
1,0.0,0.0,1.0,0,1,12,11,0,0,6
1,0.0,0.0,1.0,0,1,0,0,1,0,75
1,0.0,0.0,1.0,0,1,1,0,0,0,101
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,1,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,107
1,0.0,0.0,1.0,1,1,0,0,0,0,86
1,0.0,0.0,1.0,1,1,1,0,0,0,20
1,0.0,0.0,1.0,0,1,144,124,1,62,4
1,0.0,0.0,1.0,0,1,0,0,0,0,146
1,0.0,0.0,1.0,0,1,2,0,0,0,148
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,1,0,0,0,136
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,2,29,0,0,6
1,0.0,0.0,1.0,1,1,5,11,0,20,20
1,0.0,0.0,1.0,0,1,2,0,0,0,81
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,1,1,0,2,0,11,19
